relative_path	role	bytes	upstream_git_blob_sha1	sha256
images/036_image.png	rgb	1457992	ff90466e5fea32213a418891c717a662e64dba72	ce698d3a849403b11ed0359e7142c4def0a3d42fed56b19e1ee96a5e0f8d57c4
images/037_image.png	rgb	1473279	935baf9f6fa7e68325d707e6829d4a9223d486b4	7324deea745cdaf74f28efa87468fc583158b760826b5e4884e6cd0b58fff456
images/038_image.png	rgb	1498298	858814d2745d6ee904d39fe786819a98853a33dc	39e869468d3a2b3ac2381ec7229706c72b226e5a4beb02b1b0b06d5e360db99a
images/039_image.png	rgb	1511729	ae7b34dbbb3a0283d76e5c64d91d2e2603c006dc	2ffbb6247ae5c7d0acd7fc615c264f4e682df93e49bbb804e6b1642d19e345df
images/040_image.png	rgb	1499365	f2afcfd2b09d2cb34987acfd164dfafcb7f7bcd5	82c5a85846a33a8349acb7169651c58ab9a28cf2065e9f49d407764e61e5c9bc
images/041_image.png	rgb	1452050	b9a64fdbcaffac4fa0a26a403f3828dba5586119	05eb4e9e2a9e1e37ed53bdf0331ca96de750802cc37f9cd8a1c786fd88044fb0
images/042_image.png	rgb	1448535	4a70fbc69dbb402bbd900d835efa1f8c9ad5f34f	666645814ff1b549de0893e0981b37bc56631b6a9fa3479a666d7c8822f936f0
images/043_image.png	rgb	1418448	85aa3ac6cac63ef346235d4d5d4912626a617969	6282240c74215382e99b58b5116e6ae001b62b42b1521aa3b8eac70f7ee29789
images/044_image.png	rgb	1430121	4db75f9a8e532af33f931aa13b607ddb76332b06	dfab4a755d675c17567d9a74ac6d5023bc64aab7f13b0bf2749c5a11c011e2b9
images/045_image.png	rgb	1459084	336e46feb147582f79e1e3905a8e99eb6229c2fb	2910766efa8b880b115eb5561603e1fdfdfef0e7fe695cef7aa5a2a8c769884c
images/046_image.png	rgb	1458035	1f05edb856da4eab7a72b8d9534d25c0d53241bf	ab479362110fe73502874e95605a232dbdd0cc2945a2090ef185fdc1a2e7173b
images/047_image.png	rgb	1492819	705f7f3d36999887a4e3564dba311b6495d2864f	64d48da40edc4ff44988e2cf1abc5a466f36d278bb07c0b91cfd07889b6fb71c
images/048_image.png	rgb	1503035	fef1de312efd7d1075f6bacd0d89d5bbff4e442a	8ad88e23c85d5e582c267b14f4b8209460fc95ca42a7b7b49dadd76dab51f434
images/049_image.png	rgb	1460066	b28d02545e7163e5274ad14ef23714dc397e5639	5e1abed947b774f51519660cd2ca49937ad3fec1c1773bf5fd87cbbb5e424075
images/050_image.png	rgb	1436478	e1878efc671468d18c1059f79ffa99855ba37684	91d668900281b7540b41deef363560233a0c040b79c37df5e592656ad7df022c
images/051_image.png	rgb	1429875	993791fdd6ea5edb90a2bf82d631c032d1c7282f	ed54e410c0ee7f06976a5f625340a6a7c627fd9caea2595677d98235fbd93670
images/052_image.png	rgb	1461557	7fcc5a67429314f730739d9b36866d72ad932a29	b83ec6edb0dc0976722d6bdfc4e1d98431a2fd75f81a481fd7e35f4db499cbdf
images/053_image.png	rgb	1434897	caea53d98a671d55a9822279db821c45999676b5	30415febd8b9714e6dfce2a3237aee045631d1e318206dc592e231b38a0d9ec4
images/054_image.png	rgb	1409151	6bc986647f305d7c42b60c6a02e7554518bd67ca	15da86568933da2478b6c822a859c3078a14c3d2a70ea8fd89ed6aba7839099d
images/055_image.png	rgb	1410673	2b6711d422d7563fd8525d80dc01813fa0f9d5c1	0421c84bdc96ecc64c05df38dd3c58f82586b271c3e43c7bbacb95948fa38b57
images/056_image.png	rgb	1417117	3af299a8e038b4bf134ed75b1eefa149524b0cfe	1ba8d90c1e490c58d4e2c6e5c678667476f8e69923eea4abc2b2cbf5af5fe25a
images/057_image.png	rgb	1445935	5af861b20dd2d2728cb8bc309ed29b8345f5ae44	ad634c9fad966fdc31f16ce0efd82546bd23b1ccdfab8a28c85485b285511254
images/058_image.png	rgb	1477443	a654e41138349555ba038565d3d2586f1dde1272	625948a51c869515fa8cf9f9028dbd31ca98477b0654655bb4fdca55fc021b1e
images/059_image.png	rgb	1498428	9842e7b94a809770bf8aae0dacabd1b12e2cc455	c81cef012ce8f1b5faacf07b418afc74af79bfd7e99ba7ab5c045b7812c6b077
images/060_image.png	rgb	1430786	8b965393e236c99f397e74dfe9ac3aac6986e7f4	f76a60e49c91c763fa65f1cd511ed50f19053483a4f7724b314cd2851dd9e791
masks/001_mask.png	vegetation_mask	18962	c012d901783cdf880dbade8ee862446a8b729008	d0f7770a6778dc865ed3f1086bbf2d79afda0d7d1606ca101280ecb5ab285d36
masks/002_mask.png	vegetation_mask	14888	fa5b1e779bc060c53efbfdd02b9a09894fb9ad8a	afd2af8ec299fc0fd40682760055b8a818ec9c92991e7f103cf7b2b243acf4db
masks/003_mask.png	vegetation_mask	9380	8b9680d003cc265b3394a25805a90861d35e0989	7f4c0fbef0c8b6147a1984bddf72024231ab7a7b7d35de1360d5225ded04cd3b
masks/004_mask.png	vegetation_mask	14739	e3ce341e848bbfcf6cdc3f51f654c03fe78a7a14	d39fec9fd01e6ea9622955e8123f4f561429888bad1ccea4751e96eaecd316eb
masks/005_mask.png	vegetation_mask	7662	aa8506dfdc3df8bec6ebd1990ef75caade803029	a509ab0c3316c62bc3b22c3154c67d86dbb0716b2bff9708266c1f6e8e124303
masks/006_mask.png	vegetation_mask	11789	ca477253becb2b1a3a6c344d6e3b48b4dd5087a3	4420ec18772634598f4fa824460367358ba17f83af831a0a28d201e1d59e8f6d
masks/007_mask.png	vegetation_mask	18325	64fe97b71a6d4a49d3e81b754cec862c89825aae	346824f097180d43ae5941e3fc1fc11bf0ecf137dae6c7b726d5795c81556663
masks/008_mask.png	vegetation_mask	13090	67d0a840c450358c4244b1ca024f73b21013a986	c590ebcc9ce79b1f8751d9e0275ae5c3640910e59a96d72c0108bfe552ac2701
masks/009_mask.png	vegetation_mask	11612	facaab8d037efcf6c2266754e4b1c5aef4fde88e	03ac56c280d3e6301207712e7b1430f04155b1b446e807320205b27eef9a9cd7
masks/010_mask.png	vegetation_mask	10145	c3bbd8ec07fb4e1bcd9a2c9a46c9c34ae6337d73	2e4e0573f94b4e2013ad1755df8c44d5ea7b95451a4af40a0a4609c35e07bfd7
masks/011_mask.png	vegetation_mask	11555	815ce582f024cf86853189a6a918696c314770cb	455f1f9dcd7a5e56947dd7f7136184cb00f4f971b13a8a0914f6febcb400e9a4
masks/012_mask.png	vegetation_mask	5993	c5b22c2bd94d52b8a0a40940dfcaf7f20b24bd6f	f212de0118339992374110b9afa61b6d081d233414aa512f9650d554fcd19b16
masks/013_mask.png	vegetation_mask	10009	dbc487766b2cc16d0b7126919039d6b562940388	79a0407d8c983b6cfc5d5f7bb1a8eb4c6e6c65a79ee60e4233002a75d7fb7b02
masks/014_mask.png	vegetation_mask	6309	8c28b6dba1cea4a0e1e1977adf0813622b6834ff	4bc2282b57e4cae05d22574f92cb1e4e556d296a9e4986fa0103d8ff9298d9af
masks/015_mask.png	vegetation_mask	7546	08cbc306d0a7056880868705a42066f239d1d06c	9b6f137a48e73c055188d883b7e2fe9344b2f3d2bba75a5f0c55b9d76476b58b
masks/016_mask.png	vegetation_mask	10714	454aa07b350e13701b8d2c93f09157cd7bbbaf2b	c2bde8537b5d20ba461ae76777fb880e9e459093b62c7900fe0e79db61446305
masks/017_mask.png	vegetation_mask	7014	38bb1c835c00d0d6db3d47486021bb58d5857e67	811cdff12472d1ad7c64a74bb102fc4850085a4e934c6159a4b2d4c9699f6ac2
masks/018_mask.png	vegetation_mask	8303	28ff8107f7463b373b67a816959ae38dbeee2008	7c1ebed4b9931ba04ed0bf379988e58149c3550b2b56b58590a0e26d059ac073
masks/019_mask.png	vegetation_mask	7578	b4e01219f96b616754495aa9f26a229ce34afbdb	658f0b0b38565538bfa11da614cfa607c90ebad84703321d15c7b1983b4fe150
masks/020_mask.png	vegetation_mask	3920	6639913fd6c301b14ed2325417b4a78cf74b92d7	d998702caaeb561ce8f60137750551ceaf65bff80eda3aa71a431a0bfe96ed40
masks/021_mask.png	vegetation_mask	4132	8b20e03cceb2646e560cb475fa3ee8d7ff00f115	4c67c26823074a3152ccaa9a83ab205f6f7b6fcc7a205512c3afe9c455473078
masks/022_mask.png	vegetation_mask	9243	20853fb50ec75dab7740002aa4f6856903127a55	daa0c5cff6e28a9611bd35a6543749aed1cd421daf24016832801308c6b2ab5a
masks/023_mask.png	vegetation_mask	8838	65c1d518268c6efab8dfaeabcf73dbd40468cbaa	8a1baea620ccdf4ef46a57d607ae5b38da99d080d5d0803f94afe9f97e122ae1
masks/024_mask.png	vegetation_mask	8915	25eadaf8722987cf3df588f15a27a685a9091572	44c2f46fe131f9fbbe2663fd110d09acc604515ab5be1810c1353d5141db915c
masks/025_mask.png	vegetation_mask	10233	ce9d11c34f05e9cd2007373b8800f4a0de9f0727	92dd98788dcd5e187314062be1b8f143a2c7a324306bf139a9fa6cdc71d5db75
masks/026_mask.png	vegetation_mask	6308	81413da66fb85c2bdc0eb2ec1370283903f67d0f	f84b0f3484754730fb1530161b46fc180ad5e995a61b3783fd5870fac52b1c6e
masks/027_mask.png	vegetation_mask	11189	d8cef7de636b81914bc4a0e49832a28dab117afd	552ae573645cdd5c9e80ac29a7941fbbb4b389e9e076423b5701404fbad13f17
masks/028_mask.png	vegetation_mask	13189	2a7b9425e49fb14acb2fc5145c9d12d69c4e9dc1	3f54ee6c5d9cf3518d7872637d716ebc461c9f4d014465e9258a7a4f6261585c
masks/029_mask.png	vegetation_mask	18680	92649857980e53dcfe7894b5a415dd67ad14a205	04cabeb00f8e24cad570457db23d96d3ae1d3446d4d65a53ed6e4d6f78bb0d28
masks/030_mask.png	vegetation_mask	4034	43fea177d7a839a94855f89e86c407f5f45b6146	c28ef78678b3a348a134c753adc36a3d9df27b396883632403bfcb75bbbc7d94
masks/031_mask.png	vegetation_mask	10524	b26aa4abe58556bc6a12294201695d8ac76d1f2d	dd5d74654cf3efbbe956a5994b46f53ed84f4ce02cadc344540a4e69503f8847
masks/032_mask.png	vegetation_mask	12378	4174423f6e331f9a3e84de3f690c132c467c2fc4	5aa80106be43e6e1f9f79c3479175441201a12b322ecb00fd7842f193410e8f3
masks/033_mask.png	vegetation_mask	9477	6bca060c78c91d1c94f304639c8bcb46564b62c8	4bb9d6958071cf2af06f227a826cf88403f867d504ae5f9480235bffa787bd7f
masks/034_mask.png	vegetation_mask	14400	b5356c6346a6e48c4c9afc6dd1be711293aedfb1	f538bc77e7e8c1806d9d500fce6630c38b45ce59489a1ba358bb13c504e74de6
masks/035_mask.png	vegetation_mask	9545	f314cab2c014c1c7be16360f1e3222fca462f12a	188ac0f54e1154cfe15d522d1bb8e452aa43bd7bad17f6ade1bf0116be26008a
masks/036_mask.png	vegetation_mask	12042	fcb3483ed2602b8a5165331de60abc4534517767	728e20998efce62b5c98c75b9ccb777e9c31bf84c0fab626038e368c17c60996
masks/037_mask.png	vegetation_mask	6060	160ebe72bd57c50bab426d62622decc55a2a2a35	c4135c1fdff6a3715f3b0e1c81cf6ee6acc6644abe02b9fc547a1fb1511ae2af
masks/038_mask.png	vegetation_mask	11687	ef7fafc5fdd6287e5c3df1175b6d4c5d85287b52	35bd778ca6bba109c89e109a523f4de14a658fabff3bde3f2c368f246c62be5a
masks/039_mask.png	vegetation_mask	5869	d5682c4fb8defc1aa7c24e17ae2610dc2dbae92e	11f7ea08c562c9ea5f4cc0320ea2dee4f6da0c966360cc78ed9c5ae94bb3e3a8
masks/040_mask.png	vegetation_mask	12859	b8b97b38e37dd11f9db2e0f0e7b4b3e0ccdd77b4	26aee9be974be3f57d97a93dd78d2e0fa6770679cebc1b46865cbd571de45d1c
masks/041_mask.png	vegetation_mask	8807	44530f95b78409313873ba78eacfe65faece8a79	2b49648b6ec6e1186bedd56ffc8dc72f535fc16e07873b9d2685202bc5654a15
masks/042_mask.png	vegetation_mask	5165	be7e3d62a0a44a3cd034c961d6fc984c6227c8dd	c4de44d3358e15a39f143200b5c83b5eb3a1e72f762219bff7f6c95d3d4ff85d
masks/043_mask.png	vegetation_mask	6171	5f98b6f85e16f7f9ab6ba0ee39f98a2ee2fb53f7	f5dc4106fb7c72d749ade1c1d94c2519c534de287a83d1eec1b4f19e58d02324
masks/044_mask.png	vegetation_mask	4720	4e14ef18b97c5ceed2725b290f11a4f0e7173151	c7a0f6f70a9554e2ae2d4b3abc5f32b3b567024bba7939cc172115b4ff4379c5
masks/045_mask.png	vegetation_mask	9421	a4124ae0f323ef41c8833e8270f2f0148a2e655c	290f7132ed5ee32c8970c09eb74ad4396d57a4eadc23828ed9bb8c4f8c94e0ea
masks/046_mask.png	vegetation_mask	3461	5aea463cb60cb01efd3a3e4b605cadb3917a1701	efe0975d430801228883b5263f805faf3f8e34fae60db79db77696e841600fa2
masks/047_mask.png	vegetation_mask	4553	dff7f7150adff729b3bd8a2ee04db31514df5182	655573ed6b3f9c8e49f04607115107ddf41352ad787064237cb3b19a5883af26
masks/048_mask.png	vegetation_mask	7008	72f0d1908f5eaf0bae99ffb1b0ace3a7fb07c6e3	5521cf814781974d7b8c7d36995c91183c2eff96201b9e4b63f4cc0fe7baa7a7
masks/049_mask.png	vegetation_mask	6173	5e0d0d2797ffaa094bb7a6a7dd0437f0752cdaf9	8c3293ca48826c022fa3dfa02922a4c8b8af0c5f74c8b330f507d963cd61bc5e
masks/050_mask.png	vegetation_mask	3058	32dab34c79e536858e67a12072f0547c0e0c0ca7	0c41ab9efcdfe69247e1f97e6d1ae1adc60573992ec0da7edaa50bbd74474167
masks/051_mask.png	vegetation_mask	16193	6d9178fce2300c8177d3bafe223136c68bef31b2	717be5ecf996d1558cded0903af3ce4a91818b497f88fbb885e7bad019724e4a
masks/052_mask.png	vegetation_mask	13686	499812d30392d2c9d102a272f58a4057dd315389	aff0221e61ff9b25318ae93bbd7c6ec85de4c5d520ba259973c5c9f3fc1a7fb2
masks/053_mask.png	vegetation_mask	6122	fc61cb713d5ee39ef0efd431df692f0b13b1f27c	d72b9767bacde7efdc5a2cb854b276d962ef6e1365e44eb885107103d71261f9
masks/054_mask.png	vegetation_mask	9743	d4fa4d2611155de9407dc70f8b3927774e72ff1b	9335a7245cc1d693a24054347fc96ab96330f6b4560ce0814c9c216b22160b8d
masks/055_mask.png	vegetation_mask	9958	4f5979f25151456c263d5b417a70b638a37c81bb	8a121030a0ca1e4608ec66a1b398838a0896439dbbe14ef28aba6ba328cb085c
masks/056_mask.png	vegetation_mask	11672	7c79619f35560a56151728fd0d02c1fef00e2536	8e13d25ba39269065711a81023d7f542b07bfc88effbb5e4e611d3df05fa3192
masks/057_mask.png	vegetation_mask	12189	34da36c4b289f20a34ecf58c42a40dea2611fac9	2b0f286d067f842b6077e3ab8f7bdafdf58097c3a7c9af4b49fbbcf50b24de67
masks/058_mask.png	vegetation_mask	12858	353fa9a21ea48418e1f926b00487c71aa72f41d9	bc65d2efb8291e702e3efd7d728ada21dba6d5793b75edfbbc8d3e8662e0d0bd
masks/059_mask.png	vegetation_mask	13473	40dd9e9e2005e2d8b178069a8cf316621aec0bda	35ffcb165537f680a0251f5cfce2b8e32507593491fd091e8f823f3c8f042e8c
masks/060_mask.png	vegetation_mask	11545	37e7d50654e4c45009e5dae67abbdace5d97b086	e64eef5aaef322bd8532023dde6dfed691e3866efcac0c82f4bd8b19229c34ab
train_test_split.yaml	documentation_or_split	250	9f77c6c5a6c839027f8136dc969ea238910b57ac	e638321f0ec6e5ad3496cd4f7150d0f71a0d45b254f364eda77ee663187e421f
